ground
1,-2,10,0.000000,0.000000,0.000000
3,-1,18,0.000000,0.000000,0.000000
2,-1,18,0.000000,0.000000,0.000000
1,-1,18,0.000000,0.000000,0.000000
1,0,19,0.000000,0.000000,0.000000
2,0,19,0.000000,0.000000,0.000000
3,0,19,0.000000,0.000000,0.000000
-12,-6,28,3.141592,1.570796,0.000000
-11,-7,29,3.141592,1.570796,0.000000
-14,-4,28,3.141592,1.570796,0.000000
-13,-5,29,3.141592,1.570796,0.000000
-10,-7,33,0.000000,1.570796,0.000000
-9,-6,32,0.000000,1.570796,0.000000
-11,-7,28,3.141592,1.570796,0.000000
3,1,20,0.000000,0.000000,0.000000
2,1,20,0.000000,0.000000,0.000000
1,1,20,0.000000,0.000000,0.000000
-13,-5,28,3.141592,1.570796,0.000000
-12,-6,29,3.141592,1.570796,0.000000
3,2,21,0.000000,0.000000,0.000000
2,2,21,0.000000,0.000000,0.000000
1,2,21,0.000000,0.000000,0.000000
-14,-4,29,3.141592,1.570796,0.000000
-10,-7,32,0.000000,1.570796,0.000000
1,3,22,0.000000,0.000000,0.000000
2,3,22,0.000000,0.000000,0.000000
3,3,22,0.000000,0.000000,0.000000
2,4,23,0.000000,0.000000,0.000000
3,4,23,0.000000,0.000000,0.000000
-9,-6,33,0.000000,1.570796,0.000000
-8,-5,32,0.000000,1.570796,0.000000
3,-12,39,0.000000,4.712388,0.000000
1,4,23,0.000000,0.000000,0.000000
5,-15,43,0.000000,3.141592,0.000000
4,-15,43,0.000000,3.141592,0.000000
5,-14,42,0.000000,3.141592,0.000000
4,-14,42,0.000000,3.141592,0.000000
5,-13,41,0.000000,3.141592,0.000000
4,-13,41,0.000000,3.141592,0.000000
2,-11,39,0.000000,4.712388,0.000000
3,-12,40,0.000000,4.712388,0.000000
-8,-5,33,0.000000,1.570796,0.000000
1,-10,40,0.000000,4.712388,0.000000
-11,-7,37,3.141592,1.570796,0.000000
-12,-6,36,3.141592,1.570796,0.000000
1,-10,39,0.000000,4.712388,0.000000
2,-11,40,0.000000,4.712388,0.000000
-11,-7,36,3.141592,1.570796,0.000000
-12,-6,37,3.141592,1.570796,0.000000
-13,-5,36,3.141592,1.570796,0.000000
0,-9,41,0.000000,6.283184,0.000000
-1,-9,41,0.000000,6.283184,0.000000
-13,-5,37,3.141592,1.570796,0.000000
-14,-4,36,3.141592,1.570796,0.000000
-4,4,29,0.000000,3.141592,0.000000
-3,4,29,0.000000,3.141592,0.000000
-3,3,30,0.000000,3.141592,0.000000
-4,3,30,0.000000,3.141592,0.000000
-14,-4,37,3.141592,1.570796,0.000000
-7,1,32,0.000000,1.570796,0.000000
7,5,29,0.000000,6.283184,0.000000
8,5,29,0.000000,6.283184,0.000000
0,-8,42,0.000000,6.283184,0.000000
-1,-8,42,0.000000,6.283184,0.000000
-6,2,32,0.000000,1.570796,0.000000
-7,1,33,0.000000,1.570796,0.000000
-6,2,33,0.000000,1.570796,0.000000
-1,-7,43,0.000000,6.283184,0.000000
0,-7,43,0.000000,6.283184,0.000000
8,6,30,0.000000,0.000000,0.000000
7,6,30,0.000000,0.000000,0.000000
1,-6,44,0.000000,1.570796,0.000000
1,-6,45,0.000000,1.570796,0.000000
2,-5,44,0.000000,1.570796,0.000000
3,0,39,0.000000,4.712388,0.000000
10,7,32,0.000000,1.570796,0.000000
2,-5,45,0.000000,1.570796,0.000000
3,-4,44,0.000000,1.570796,0.000000
5,-3,43,0.000000,3.141592,0.000000
4,-3,43,0.000000,3.141592,0.000000
5,-2,42,0.000000,3.141592,0.000000
4,-2,42,0.000000,3.141592,0.000000
5,-1,41,0.000000,3.141592,0.000000
4,-1,41,0.000000,3.141592,0.000000
2,1,39,0.000000,4.712388,0.000000
3,0,40,0.000000,4.712388,0.000000
11,8,32,0.000000,1.570796,0.000000
10,7,33,0.000000,1.570796,0.000000
3,-4,45,0.000000,1.570796,0.000000
1,2,39,0.000000,4.712388,0.000000
2,1,40,0.000000,4.712388,0.000000
12,9,32,0.000000,1.570796,0.000000
11,8,33,0.000000,1.570796,0.000000
1,2,40,0.000000,4.712388,0.000000
12,9,33,0.000000,1.570796,0.000000
-1,3,41,0.000000,6.283184,0.000000
0,3,41,0.000000,6.283184,0.000000
-1,4,42,0.000000,6.283184,0.000000
0,4,42,0.000000,6.283184,0.000000
-1,5,43,0.000000,6.283184,0.000000
0,5,43,0.000000,6.283184,0.000000
switch
2,-3,-5
2,5,29
woc
-8,1,32,-X
-8,1,33,-X
-6,3,32,+Y
-6,3,33,+Y
10,8,32,+Y
10,8,33,+Y
11,9,32,-X
11,9,33,-X
